 Gift $ ,X,Y
" $5,000 ",-119.254976,34.446878
" $30,000 ",-88.203595,41.709835
" $5,000 ",-122.131685,37.448804
" $13,539 ",-73.9965659,40.6016407
" $6,407 ",-83.0537925,42.465892
" $6,500 ",-73.7693236,41.1754027
" $7,500 ",-105.0061192,39.9134933
" $5,000 ",-122.1925969,47.676241
" $15,000 ",-88.274211,42.342231
" $6,000 ",-111.839496,40.6630697
" $7,350 ",-81.055345,29.314411
" $8,794 ",-121.7423544,37.6767714
" $5,000 ",-117.0116782,33.746501
" $10,000 ",-122.569316,37.982588
" $10,000 ",-88.8440901,42.9148444
" $10,000 ",-74.061339,40.210774
" $10,000 ",-80.8766115,35.5823212
" $6,000 ",-84.1588308,39.603969
" $18,258 ",-123.1090695,48.0814263
" $5,000 ",-88.1244554,41.7334771
" $5,000 ",-81.317657,41.391663
" $5,000 ",-111.9515987,33.6783437
" $7,500 ",-95.465691,30.140792
" $15,000 ",-122.394937,47.649547
" $5,000 ",-111.6417385,33.4428748
" $5,000 ",-94.940584,39.291377
" $5,000 ",-88.1442704,42.0688848
" $7,000 ",-91.0402701,38.8190973
" $9,500 ",-115.3219537,36.1781043
" $25,000 ",-84.5632921,37.8946124
" $5,000 ",-71.0625494,42.3579557
" $24,935 ",-106.520193,35.178518
" $5,000 ",-122.019923,37.273397
" $6,000 ",-157.8262033,21.2915422
" $5,000 ",-90.531173,38.575758
" $10,800 ",-75.049525,40.024625
" $5,000 ",-111.6892209,33.7431065
" $5,000 ",-106.1365337,39.7278131
" $5,000 ",-105.3999565,40.8327776
" $8,400 ",-84.5311075,38.0004566
" $5,000 ",-75.6853427,41.4136558
" $5,000 ",-117.8180344,34.0024108
" $10,000 ",-95.548496,30.206388
" $5,000 ",-118.4923258,34.0281571
" $5,335 ",-88.9820167,40.5168202
" $6,000 ",-90.5854,38.5891
" $50,000 ",-73.6889368,40.9703597
" $10,180 ",-117.635161,33.5472587
" $6,000 ",-97.148347,32.953503
" $6,075 ",-121.280471,38.604987
" $5,000 ",-85.3505525,35.1805724
" $5,000 ",-96.797732,32.966337
" $5,010 ",-122.485487,37.742634
" $10,000 ",-80.2748,25.7003
" $10,000 ",-85.1555783,35.2822616
" $25,625 ",-73.9841771,40.7655551
" $6,260 ",-97.6878751,30.310262
" $21,036 ",-87.720955,42.075973
" $150,000 ",-105.104762,39.890236
" $16,000 ",-118.4339696,34.1794146
" $8,000 ",-120.8269929,44.2700521
" $10,000 ",-118.242015,34.03023
" $11,385 ",-80.2779,26.2981
" $15,000 ",-74.008451,40.890181
" $7,746 ",-87.1903488,30.4907639
" $7,770 ",-80.1272002,26.1032402
" $5,500 ",-122.6750658,38.4374614
" $15,000 ",-87.720955,42.075973
" $5,000 ",-121.3361958,38.7735149
" $5,000 ",-93.0968049,44.9006854
" $5,000 ",-87.7593496,42.1325506
" $5,100 ",-122.183697,37.451995
" $10,000 ",-122.6483271,45.3647601
" $10,000 ",-96.7453801,32.7919328
" $10,512 ",-86.784386,36.035939
" $5,000 ",-98.5700493,29.5089077
" $10,000 ",-83.196019,42.426
" $5,000 ",-96.6238533,33.0165776
" $5,000 ",-88.1286,42.2102
" $65,000 ",-117.2582067,33.607351
" $8,000 ",-122.362413,37.582058
" $25,000 ",-73.718826,40.9726222
" $7,000 ",-122.4710575,38.295408
" $26,000 ",-74.133911,40.786927
" $7,000 ",-93.2067505,44.7374166
" $9,018 ",-122.485487,37.742634
" $5,650 ",-89.5363074,39.7386745
" $20,000 ",-122.4428217,37.7705462
" $10,000 ",-82.520409,35.5300047
" $5,050 ",-88.054614,42.112165
" $6,000 ",-118.0530522,34.1263096
" $11,679 ",-85.92252,32.55646
" $20,000 ",-85.241985,41.053044
" $19,750 ",-118.875744,34.202591
" $20,000 ",-88.2255572,43.203052
" $53,720 ",-73.580683,41.036433
" $10,000 ",-73.566948,41.135541
" $10,000 ",-86.7666133,33.5988108
" $50,000 ",-73.950716,40.780762
" $50,000 ",-81.6092226,28.4925192
" $10,000 ",-77.5341461,38.3857949
" $5,000 ",-83.9006857,34.3378581
" $12,000 ",-117.1841339,34.043138
" $5,000 ",-104.888136,39.614367
" $5,000 ",-117.950689,33.710927
" $10,000 ",-122.6238365,45.6456491
" $5,000 ",-122.206662,37.379104
" $5,000 ",-77.063592,41.205614
" $15,000 ",-122.6430751,48.1967514
" $8,510 ",-82.425699,29.680199
" $5,000 ",-123.0511317,38.335696
" $10,000 ",-121.95415,36.977769
" $10,000 ",-77.3477414,38.9352474
" $5,000 ",-73.6848905,41.443863
" $10,819 ",-83.6007626,41.5444076
" $7,000 ",-91.0088188,38.4392207
" $5,000 ",-122.019923,37.273397
" $8,000 ",-77.390087,39.049062
" $125,000 ",-77.2205374,38.9292357
" $25,000 ",-97.2129,32.9951
" $7,000 ",-77.209141,38.83219
" $10,250 ",-77.3036608,39.002343
" $25,000 ",-77.3106568,38.6756137
" $6,000 ",-88.3316837,43.1306224
" $20,000 ",-77.1714868,38.9347836
" $12,000 ",-88.1445171,42.1616039
" $10,000 ",-80.100617,26.966584
" $5,500 ",-122.3346525,48.4770496
" $5,000 ",-80.0378638,26.6751078
" $10,000 ",-73.160464,40.880542
" $27,759 ",-89.6298595,39.831106
" $10,000 ",-118.127455,34.142918
" $10,000 ",-81.5393051,39.3221183
" $10,000 ",-91.2493028,43.8464854
" $70,000 ",-117.7293327,33.6092782
" $5,000 ",-122.301507,47.761784
" $19,000 ",-95.0500594,29.6573804
" $20,000 ",-104.951733,39.734375
" $5,000 ",-88.5714865,30.8660705
" $35,000 ",-121.363492,38.424025
" $10,000 ",-123.27413,44.545715
" $10,000 ",-118.0869262,33.7613449
" $9,000 ",-111.6556483,35.2024277
" $20,000 ",-81.399514,30.282154
" $10,250 ",-84.329692,39.0729639
" $32,500 ",-122.0400123,47.5276931
" $9,800 ",-85.6264563,42.2914214
" $14,000 ",-94.1531971,36.3132453
" $5,000 ",-83.408043,42.509874
" $5,000 ",-83.079724,39.8785243
" $25,000 ",-74.2991737,40.1294044
" $32,662 ",-121.466153,43.85319
" $20,000 ",-96.11504,41.264573
" $20,000 ",-88.0400274,42.9645913
" $8,000 ",-112.3540273,33.6683592
" $5,125 ",-117.278759,33.022054
" $22,000 ",-97.133154,32.5722248
" $15,000 ",-75.469671,41.6492331
" $6,250 ",-88.096704,42.979221
" $12,978 ",-80.8437922,35.2278067
" $10,000 ",-118.4312257,34.1522242
" $15,000 ",-77.540622,37.653849
" $7,400 ",-78.541827,36.605518
" $5,000 ",-118.4588499,34.1525972
" $25,000 ",-116.417691,33.766656
" $5,001 ",-118.371376,33.872902
" $5,500 ",-76.868857,39.270428
" $22,000 ",-118.04286,34.05183
" $6,700 ",-121.7732423,36.925625
" $5,000 ",-122.3228342,37.5725322
" $7,000 ",-118.3700587,33.7628488
" $10,000 ",-72.2868612,43.5474674
" $5,000 ",-87.9320313,44.4824144
" $7,775 ",-122.2324678,37.8283304
" $15,000 ",-86.0258224,39.9091409
" $10,000 ",-85.5541382,38.2564938
" $16,218 ",-87.948795,43.224962
" $245,000 ",-78.4715641,38.0152713
" $5,513 ",-89.6511643,40.7653141
" $6,068 ",-96.0786303,46.615029
" $6,000 ",-73.9975358,40.3733594
" $5,000 ",-97.3785297,32.7422975
" $7,000 ",-122.969228,45.310219
" $15,500 ",-115.3317949,36.13703
" $10,000 ",-71.4757563,42.5410453
" $8,145 ",-83.404873,42.601326
" $5,000 ",-115.112279,35.987656
" $10,000 ",-82.4049794,27.5736209
" $5,000 ",-117.618786,33.465764
" $11,250 ",-115.272539,36.170588
" $30,000 ",-122.0015696,37.5593463
" $22,000 ",-92.364601,42.477386
" $5,000 ",-121.8799632,36.594353
" $5,000 ",-118.0869262,33.7613449
" $5,028 ",-122.362413,37.582058
" $210,000 ",-88.0139444,42.9023226
" $15,000 ",-97.148347,32.953503
" $5,000 ",-93.944903,41.511019
" $5,000 ",-73.129775,40.907982
" $25,000 ",-96.11504,41.264573
" $14,751 ",-114.0666834,46.5227013
" $7,205 ",-121.0821597,35.5581748
" $5,000 ",-98.1325663,30.0268761
" $30,125 ",-97.8092179,30.296251
" $5,000 ",-85.241985,41.053044
" $10,000 ",-119.7361318,34.4422178
" $100,000 ",-122.3276518,47.6018349
" $5,000 ",-106.592017,35.179961
" $20,000 ",-93.091673,44.948298
" $5,000 ",-78.4326,38.103353
" $5,000 ",-93.284501,44.8803095
" $5,000 ",-98.7183274,29.5279386
" $5,000 ",-86.8254889,34.1724771
" $9,200 ",-87.951727,42.2853908
" $5,000 ",-86.67954,33.418828
" $10,000 ",-88.0860832,41.9481236
" $5,300 ",-87.7774,42.1016
" $20,000 ",-84.4375449,39.1382702
" $20,500 ",-112.1498389,41.7558003
" $50,000 ",-95.4809541,32.6724925
" $10,000 ",-118.0444281,33.7211248
" $45,000 ",-117.2541437,32.8449259
" $15,000 ",-81.4699842,30.6272076
" $22,500 ",-80.7525849,41.2380664
" $5,500 ",-71.3068678,42.1826331
" $50,000 ",-73.793334,41.295936
" $10,250 ",-96.2263536,41.2672142
" $5,000 ",-93.0098152,45.0842949
" $25,000 ",-94.6109066,47.3631022
" $6,000 ",-93.275945,44.837768
" $5,000 ",-93.2008289,45.1811987
" $6,590 ",-122.466938,47.429244
" $15,000 ",-80.7268994,41.3249979
" $7,000 ",-122.3205318,37.5545079
" $6,000 ",-122.0215009,37.0572912
" $5,000 ",-122.250111,37.857748
" $20,000 ",-122.183697,37.451995
" $10,000 ",-93.335761,44.9484028
" $7,000 ",-122.3228342,37.5725322
" $20,000 ",-80.706697,28.415862
" $18,000 ",-82.7558079,28.0804729
" $5,000 ",-96.7678225,33.1518766
" $33,000 ",-115.971896,36.20343
" $15,000 ",-96.831228,32.846793
" $12,000 ",-111.8237047,41.7636699
" $10,000 ",-73.9975358,40.3733594
" $5,000 ",-121.6436372,37.1283931
" $5,125 ",-117.9990634,33.6735725
" $5,000 ",-98.1011672,29.6959504
" $7,000 ",-122.2578514,37.4387202
" $5,000 ",-73.5771347,40.7589374
" $27,500 ",-90.3201012,38.6633394
" $19,000 ",-112.0475545,41.1176959
" $10,000 ",-94.7711334,38.9632248
" $30,000 ",-96.8134379,32.8109535
" $5,500 ",-92.2183299,34.8501087
" $10,000 ",-92.371703,34.770965
" $5,000 ",-121.959208,36.998768
" $5,000 ",-81.248006,28.589709
" $7,688 ",-121.888899,37.2561688
" $5,000 ",-88.0478389,43.0519381
" $5,000 ",-88.0975235,43.0631985
" $5,100 ",-81.994913,28.916275
" $5,000 ",-81.7494405,26.5591841
" $5,000 ",-81.979568,28.8117741
" $5,000 ",-96.8103602,32.9433085
" $8,000 ",-97.387685,32.698267
" $25,000 ",-89.4468707,43.1805519
" $5,000 ",-74.007233,40.212162
" $5,000 ",-74.352952,40.67905
" $10,000 ",-117.1990508,33.0196095
" $14,850 ",-73.6319627,41.0326267
" $5,000 ",-117.2123496,32.9472597
" $5,000 ",-118.3966445,33.8635501
" $11,500 ",-97.7076752,30.5129247
" $8,900 ",-80.2699697,26.111377
" $6,250 ",-78.77632,35.731271
" $5,125 ",-97.820758,30.5035832
" $7,000 ",-80.1430631,40.5599138
" $5,000 ",-112.282488,33.604965
" $5,600 ",-73.543428,41.057804
" $5,000 ",-118.4033258,33.8875261
" $5,000 ",-82.8630177,34.9429386
" $5,125 ",-121.914617,37.802308
" $10,000 ",-118.416052,34.058919
" $200,000 ",-122.9319292,44.0529446
" $20,000 ",-111.113207,45.6772693
" $5,000 ",-111.9176153,33.8229242
" $5,000 ",-122.522638,45.61991
" $10,000 ",-111.030855,32.240416
" $10,000 ",-106.6484333,35.0831211
" $10,000 ",-105.0110158,39.9620137
" $5,000 ",-84.10175,35.8716501
" $10,000 ",-88.0478389,43.0519381
" $6,000 ",-117.817891,33.693195
" $5,000 ",-93.617002,42.029127
" $6,050 ",-86.7481096,41.7869986
" $15,000 ",-74.2186886,40.0004654
" $10,000 ",-73.980855,40.331075
" $10,000 ",-74.3815824,39.3970081
" $11,000 ",-118.1537963,34.1137259
" $10,002 ",-121.9457099,36.5929212
" $5,500 ",-96.6919989,33.1599937
" $6,000 ",-122.7114004,45.4577996
" $10,000 ",-118.875744,34.202591
" $5,125 ",-118.4874337,34.1568819
" $6,000 ",-118.025953,33.783023
" $7,000 ",-118.374553,34.072197
" $10,000 ",-118.384033,34.05481
" $9,225 ",-78.7051135,35.7971314
" $6,000 ",-118.3992791,34.1660844
" $5,000 ",-118.211837,34.051573
" $5,000 ",-94.630188,39.029643
" $30,540 ",-112.0311721,33.5056415
" $5,000 ",-83.481485,42.37171
" $11,104 ",-73.6319627,41.0326267
" $9,500 ",-97.9875,30.3471
" $5,000 ",-118.4547917,34.1025429
" $10,000 ",-112.021982,41.512213
" $6,355 ",-119.8199259,39.5035686
" $15,000 ",-106.516986,35.099725
" $10,500 ",-106.5226917,35.1337972
" $5,000 ",-90.3622519,41.6001452
" $10,000 ",-86.2264662,39.1994455
" $11,000 ",-87.720955,42.075973
" $10,500 ",-80.1672715,42.0961468
" $5,000 ",-88.9541047,39.8807966
" $5,000 ",-88.1159813,41.8387424
" $6,000 ",-78.80091,35.795272
" $10,000 ",-87.625978,41.8686928
" $10,000 ",-115.140635,36.032819
" $7,500 ",-87.7541191,42.1120852
" $5,000 ",-81.805713,26.193103
" $7,500 ",-87.6227519,41.89451
" $6,000 ",-87.8705058,41.7986657
" $5,500 ",-87.9112,41.7534
" $10,650 ",-87.774209,41.785465
" $15,000 ",-88.1140776,42.0355393
" $5,000 ",-87.9112,41.7534
" $6,000 ",-73.8888718,42.6465484
" $10,000 ",-118.536281,34.04894
" $5,000 ",-82.4005179,29.6099046
" $10,000 ",-86.5764683,30.7635154
" $10,000 ",-78.8638086,43.0486083
" $100,000 ",-84.335817,33.871144
" $6,000 ",-94.630381,38.997366
" $12,750 ",-86.456987,30.388763
" $10,000 ",-123.0755744,44.104322
" $5,000 ",-81.4699842,30.6272076
" $5,000 ",-81.6339348,30.2968156
" $10,000 ",-122.9939199,42.2850549
" $5,000 ",-122.849262,42.333471
" $6,000 ",-123.933844,44.625315
" $10,000 ",-122.153657,37.443679
" $11,300 ",-90.488203,41.5541118
" $10,000 ",-73.541138,41.2444792
" $9,225 ",-117.579636,33.633329
" $7,642 ",-118.4033258,33.8875261
" $6,750 ",-89.518442,43.072092
" $5,125 ",-87.6252917,41.885816
" $12,000 ",-118.264367,34.160587
" $15,000 ",-89.742978,42.9979054
" $5,510 ",-97.422401,42.036275
" $15,000 ",-87.9351499,41.7552844
" $5,000 ",-87.8877198,43.0805043
" $7,604 ",-95.5015823,30.2319681
" $6,500 ",-84.720398,33.402064
" $5,000 ",-74.405295,40.697926
" $5,000 ",-89.6051534,44.967399
" $6,000 ",-122.0433625,37.7071308
" $20,000 ",-81.9838304,34.2631377
" $20,000 ",-122.091398,37.352155
" $25,777 ",-93.2812704,44.9698982
" $25,852 ",-79.8827624,36.1096594
" $15,000 ",-71.5303621,43.1318099
" $16,000 ",-149.8112462,61.203448
" $10,000 ",-91.3758638,44.931144
" $50,000 ",-70.9507684,42.6377203
" $10,000 ",-80.136374,25.785629
" $12,468 ",-87.9032431,42.8809452
" $6,208 ",-73.580683,41.036433
" $17,252 ",-95.1979021,29.8961394
" $10,000 ",-94.1531971,36.3132453
" $5,500 ",-121.9815031,37.2304951
" $5,000 ",-122.4710575,38.295408
" $8,000 ",-121.894263,37.2944339
" $7,000 ",-93.3130562,44.8296361
" $5,000 ",-122.4352856,37.7998776
" $10,000 ",-93.497597,45.0937601
" $21,000 ",-93.3315393,44.870061
" $8,000 ",-82.3112241,33.4265919
" $9,500 ",-75.248533,40.225247
" $5,125 ",-70.6187504,41.5643399
" $20,000 ",-82.688829,27.746832
" $6,000 ",-85.598291,38.345719
" $10,177 ",-75.529892,40.047721
" $5,150 ",-71.3294393,41.9749468
" $6,000 ",-80.225152,26.797831
" $15,000 ",-74.0337791,40.7442886
" $5,063 ",-95.654122,29.983452
" $6,125 ",-77.085343,38.97817
" $10,000 ",-79.8196496,34.197979
" $11,500 ",-92.9446052,44.9281245
" $6,100 ",-81.5521052,30.2207957
" $5,000 ",-76.4114075,42.9380755
" $6,000 ",-118.4312257,34.1522242
" $6,410 ",-120.360431,37.9874936
" $10,000 ",-73.9854364,40.7584526
" $10,000 ",-83.794346,43.255195
" $10,000 ",-122.4024442,37.791281
" $7,200 ",-112.3898537,33.6431039
" $5,000 ",-121.385524,38.625094
" $5,000 ",-121.7158283,38.5521986
" $20,000 ",-122.080108,37.699175
" $6,072 ",-93.4131229,44.9153134
" $50,000 ",-71.2730295,42.4930122
" $10,000 ",-80.3682873,27.6857609
" $5,000 ",-83.7301227,43.1822009
" $5,000 ",-89.449056,43.030099
" $10,000 ",-71.2323292,42.2781042
" $25,000 ",-80.640741,32.434684
" $15,000 ",-122.1141424,37.8932841
" $12,000 ",-83.7921269,42.2734087
" $5,000 ",-97.3637379,41.4378736
" $40,000 ",-86.289118,39.890259
" $30,000 ",-119.29984,34.399344
" $10,000 ",-84.5593107,43.0014631
" $24,000 ",-117.105224,33.017745
" $50,000 ",-70.86301,42.4993811
" $87,500 ",-83.6007626,41.5444076
" $5,000 ",-88.9797964,42.6769953
" $12,100 ",-82.3963035,28.9092049
" $5,000 ",-122.4079621,37.7912083
" $8,000 ",-104.965148,39.71191
" $7,000 ",-93.5262915,44.9711982
" $20,000 ",-97.357127,37.754752
" $5,300 ",-84.3826103,39.4753388
" $5,125 ",-76.7801044,34.6999069
" $10,513 ",-79.260084,35.2160551
" $5,000 ",-79.178274,35.50009
" $10,000 ",-78.6031321,35.9410296
" $6,600 ",-94.638006,38.9274856
" $6,000 ",-84.4297565,39.1151559
" $5,000 ",-105.18651,39.604536
" $50,000 ",-87.991723,42.967536
" $10,000 ",-78.8578864,43.0037734
" $6,000 ",-75.1055866,38.7084994
" $7,000 ",-120.668771,35.478599
" $25,500 ",-75.60353,39.781757
" $5,000 ",-84.5311075,38.0004566
" $10,000 ",-117.2884181,33.1991944
" $53,000 ",-84.288799,37.571899
" $6,000 ",-91.1419864,30.4051864
" $6,000 ",-80.210767,25.9854474
" $61,575 ",-85.5541382,38.2564938
" $7,000 ",-91.149453,30.491011
" $8,000 ",-91.0902066,30.362072
" $49,000 ",-111.818165,33.5861996
" $5,000 ",-111.7659837,34.7838966
" $11,000 ",-73.968514,40.758892
" $10,000 ",-111.715233,33.397405
" $5,000 ",-111.840365,33.819613
" $10,000 ",-110.828832,32.2489804
" $20,000 ",-71.86901,42.0495368
" $9,686 ",-81.7636583,38.4231883
" $5,000 ",-72.9394905,42.0771226
" $5,000 ",-76.542139,39.387815
" $5,000 ",-74.649899,40.3563385
" $6,000 ",-76.9822651,39.7977272
" $11,000 ",-76.4275806,40.3172954
" $6,500 ",-74.7674196,40.6107576
" $10,000 ",-76.5991351,39.9013917
" $13,000 ",-76.60503,40.159978
" $6,000 ",-77.029199,40.1013379
" $5,000 ",-72.8331333,41.7229734
" $5,000 ",-72.8741186,41.6114778
" $9,225 ",-76.021277,36.840561
" $30,000 ",-72.324984,41.328926
" $5,000 ",-75.398914,40.054068
" $12,500 ",-74.1052304,41.004234
" $5,000 ",-80.231567,27.247396
" $5,000 ",-84.209671,43.6488184
" $5,000 ",-75.4140593,39.9858355
" $10,000 ",-84.1756577,35.8774298
" $5,125 ",-88.010096,43.239037
" $5,000 ",-81.2299084,29.5039358
" $8,000 ",-92.0180468,42.1647719
" $5,000 ",-84.6904083,34.0385664
" $25,000 ",-80.6580099,40.9486158
" $5,500 ",-84.4566105,33.4081119
" $5,000 ",-84.4698588,34.0035636
" $6,000 ",-84.6464795,33.9998972
" $100,000 ",-71.0625494,42.3579557
" $5,000 ",-84.3868322,33.7932011
" $15,000 ",-84.3376884,33.9843186
" $5,000 ",-71.2967693,42.2995474
" $10,000 ",-71.1219396,42.342074
" $5,000 ",-84.4246767,33.85535
" $5,000 ",-71.0652851,42.3612391
" $8,000 ",-87.402944,46.541636
" $10,000 ",-71.0542811,42.3563733
" $5,450 ",-71.0432319,42.3354754
" $10,000 ",-88.1244554,41.7334771
" $10,000 ",-87.7593496,42.1325506
" $5,000 ",-88.0863,42.1105
" $7,025 ",-87.6540902,41.9394841
" $15,000 ",-87.9738642,41.8776868
" $10,000 ",-88.1244554,41.7334771
" $12,500 ",-87.951727,42.2853908
" $10,000 ",-87.629399,41.882915
" $20,103 ",-116.2429864,43.6554983
" $5,000 ",-87.7030938,41.9466757
" $5,530 ",-94.456562,38.8113646
" $5,000 ",-96.573578,39.188917
" $5,000 ",-94.705764,39.018523
" $6,663 ",-77.041397,38.906342
" $5,000 ",-77.513171,43.071888
" $5,000 ",-90.536596,38.641936
" $5,000 ",-80.240858,25.731806
" $6,000 ",-95.4715555,30.0608912
" $6,000 ",-95.4489009,29.7416119
" $15,000 ",-95.5195307,30.1177506
" $5,000 ",-110.7665751,43.4708877
" $5,000 ",-72.98595,40.82239
" $5,000 ",-73.500456,40.813923
" $5,000 ",-95.117685,29.601231
" $10,000 ",-77.5905167,39.0771318
" $5,000 ",-80.078332,32.683484
" $10,000 ",-77.3106568,38.6756137
" $8,075 ",-89.6772921,35.0547755
" $45,000 ",-73.982385,40.776417
" $7,466 ",-89.77996,35.178294
" $10,000 ",-77.11472,38.957676
" $20,823 ",-89.7994169,35.0892223
" $5,000 ",-76.868857,39.270428
" $5,000 ",-77.4380687,39.4441353
" $5,000 ",-77.1507591,39.3842026
" $6,000 ",-70.7731454,43.0704253
" $5,000 ",-71.187977,43.5939207
" $5,000 ",-70.8797754,43.1945035
" $5,000 ",-86.8648602,36.1160445
" $6,800 ",-89.5411404,44.4579865
" $5,000 ",-86.818717,36.272998
" $7,013 ",-83.438994,34.020415
" $5,000 ",-70.8786017,42.5569868
" $7,000 ",-105.9754946,35.8008309
" $5,000 ",-82.5597086,36.5477826
" $5,000 ",-81.413701,41.43002
" $17,000 ",-74.1052304,41.004234
" $19,979 ",-75.9391191,41.3092143
" $15,000 ",-123.206403,45.211065
" $5,000 ",-92.7264152,44.9680804
" $5,125 ",-122.791008,45.406158
" $9,000 ",-80.4507259,27.7117899
" $5,000 ",-80.1430883,27.074122
" $5,000 ",-86.1543094,39.9704058
" $5,000 ",-122.77385,45.441363
" $10,250 ",-78.2448913,40.667081
" $5,000 ",-71.8118121,41.3609008
" $7,125 ",-121.2111799,39.3742284
" $8,000 ",-71.473341,41.644011
" $17,500 ",-82.5008048,43.0711087
" $20,000 ",-84.5454667,42.6961142
" $35,980 ",-85.27486,35.030976
" $5,000 ",-83.2402936,42.5870457
" $5,000 ",-88.186846,43.4088291
" $20,000 ",-88.1139409,42.9037587
" $10,000 ",-81.2924531,31.9053195
" $5,000 ",-87.948795,43.224962
" $6,600 ",-70.7508521,42.2090281
" $5,000 ",-76.6854465,39.0078791
" $5,000 ",-76.0234617,42.0811274
" $5,500 ",-76.627417,39.1597
" $10,370 ",-75.010946,42.0603439
" $5,000 ",-82.463528,27.2374043
" $5,000 ",-82.4106968,27.403437
" $5,000 ",-82.2985984,26.9214463
" $6,025 ",-84.8819618,41.944754
" $6,200 ",-122.4220033,45.6092439
" $22,769 ",-79.9605115,40.6354455
" $5,000 ",-80.0419197,40.6904916
" $12,000 ",-79.982195,40.8224525
" $6,088 ",-79.8791791,40.5171201
" $7,000 ",-80.060187,40.266411
" $15,000 ",-82.7979556,27.914454
" $12,000 ",-95.2532885,30.0988516
" $6,000 ",-95.465691,30.140792
" $15,000 ",-95.5019156,30.1778867
" $5,000 ",-122.3650034,37.5845408
" $5,000 ",-95.5361421,29.5395199
" $5,500 ",-120.9502218,37.6696944
" $5,500 ",-120.790321,37.530085
" $11,000 ",-122.463756,37.733599
" $5,000 ",-95.4023494,29.7531601
" $20,000 ",-87.8871276,41.538044
" $5,000 ",-105.18651,39.604536
" $5,000 ",-105.2167551,40.0552951
" $5,000 ",-104.9689292,39.6508053
" $5,000 ",-105.004674,39.596031
" $20,000 ",-105.346737,39.6422278
" $10,000 ",-104.958278,39.545173
" $26,582 ",-105.152346,39.965721
" $7,500 ",-104.7871924,39.515913
" $5,125 ",-70.6701298,42.6202867
" $40,000 ",-105.0084104,39.5531841
" $5,000 ",-105.0389909,39.868973
" $15,000 ",-77.3096793,38.7569968
" $15,375 ",-77.294616,38.898623
" $5,873 ",-77.3252529,38.8488418
" $10,125 ",-77.6206465,37.6363356
" $5,000 ",-77.3036608,39.002343
" $6,200 ",-77.1801096,38.888084
" $15,000 ",-77.294616,38.898623
" $25,000 ",-77.060361,38.773907
" $10,000 ",-119.229763,34.265231
" $5,125 ",-118.4232703,33.9728624
" $6,150 ",-71.0003433,42.2090808
" $5,000 ",-82.5903543,34.8504344
" $6,000 ",-82.3423431,34.8219029
" $5,125 ",-72.1949605,44.9392239
" $13,000 ",-85.7657462,42.8866158
" $5,125 ",-107.2012887,39.3849732
" $5,000 ",-108.6344419,39.0739795
" $10,250 ",-149.9883448,61.1834196
" $30,000 ",-107.2012887,39.3849732
" $5,000 ",-96.986163,32.964201
" $6,663 ",-97.8219881,30.0785277
" $5,125 ",-96.8316328,33.1258525
" $5,000 ",-96.875245,32.779721
" $200,000 ",-96.794661,32.903464
" $6,075 ",-122.5961912,47.360453
" $9,668 ",-97.387685,32.698267
" $5,125 ",-98.1823391,29.7401423
" $5,000 ",-92.3519123,34.748673
" $15,000 ",-122.5961912,47.360453
" $6,308 ",-96.3355594,30.6521024
" $7,000 ",-78.80091,35.795272
" $10,000 ",-122.3455419,47.6288888
" $12,076 ",-80.8827,35.471934
" $5,000 ",-78.635783,35.891104
" $15,000 ",-80.464427,35.688519
" $5,000 ",-116.7723304,47.7794543
" $6,500 ",-77.8011974,34.2864486
" $7,456 ",-118.245653,34.230025
" $15,125 ",-122.3581348,47.3097552
" $5,000 ",-118.399,33.7895
" $20,822 ",-118.159144,34.13759
" $10,000 ",-118.7624854,34.1434733
" $5,500 ",-119.2195976,34.1827413
" $5,000 ",-76.4878014,38.9612825
" $8,046 ",-80.2791282,25.9933516
" $60,000 ",-73.950716,40.780762
" $5,000 ",-118.2739384,33.923653
" $25,000 ",-122.419918,37.792514
" $17,903 ",-122.0690989,37.6390764
" $10,000 ",-118.471427,34.064021
" $5,000 ",-122.283,37.9066
" $10,000 ",-122.533057,37.949275
" $10,000 ",-122.397505,37.775147
" $5,000 ",-122.4428217,37.7705462
" $11,959 ",-122.250111,37.857748
" $50,000 ",-122.01557,37.855864
" $5,500 ",-122.053938,37.322893
" $30,000 ",-122.036749,37.318549
" $40,000 ",-122.153657,37.443679
" $6,000 ",-122.183697,37.451995
" $9,500 ",-86.8241599,36.0952931
" $25,000 ",-122.183697,37.451995
" $10,000 ",-71.3039463,42.3656308
" $6,771 ",-81.6168409,27.9048703
" $5,000 ",-97.2312785,37.7522717
" $10,000 ",-157.74145,21.400782
" $6,000 ",-81.5940877,30.0859697
" $15,500 ",-81.357282,41.330159
" $11,084 ",-84.0876305,34.0528054
" $5,000 ",-82.025381,41.449837
" $10,000 ",-83.141926,42.470864
" $5,000 ",-95.6063965,29.7753021
" $5,000 ",-95.5177938,29.9844708
" $10,000 ",-84.3505013,39.1843478
" $20,000 ",-122.362413,37.582058
" $10,000 ",-122.419918,37.792514
" $10,000 ",-84.321784,33.829029
" $5,000 ",-121.8973636,37.6913143
" $5,000 ",-122.183697,37.451995
" $17,214 ",-122.419918,37.792514
" $33,000 ",-122.0285739,37.950039
" $10,000 ",-122.01557,37.855864
" $7,500 ",-122.2786898,37.8993202
" $15,000 ",-118.359246,34.097563
" $10,500 ",-122.4344737,37.7835323
" $5,000 ",-116.2774866,33.6804512
" $5,000 ",-122.4119261,37.7735531
" $10,000 ",-121.931995,37.511678
